bill_id,bill_number,bioguide_id,vote_position,vote_date,roll_call_number,chamber,party,state,district
,,H000273,Nay,2025-09-09,507,senate,D,CO,
,,H001042,Nay,2025-09-09,507,senate,D,HI,
,,H001061,Yea,2025-09-09,507,senate,R,ND,
,,H001104,Yea,2025-09-09,507,senate,R,OH,
,,H001079,Yea,2025-09-09,507,senate,R,MS,
,,J000293,Not Voting,2025-09-09,507,senate,R,WI,
,,J000312,Not Voting,2025-09-09,507,senate,R,WV,
,,K000384,Nay,2025-09-09,507,senate,D,VA,
,,K000377,Nay,2025-09-09,507,senate,D,AZ,
,,K000393,Yea,2025-09-09,507,senate,R,LA,
,,K000394,Nay,2025-09-09,507,senate,D,NJ,
,,K000383,Nay,2025-09-09,507,senate,I,ME,
,,K000367,Nay,2025-09-09,507,senate,D,MN,
,,L000575,Yea,2025-09-09,507,senate,R,OK,
,,L000577,Yea,2025-09-09,507,senate,R,UT,
,,L000570,Nay,2025-09-09,507,senate,D,NM,
,,L000571,Yea,2025-09-09,507,senate,R,WY,
,,M000133,Nay,2025-09-09,507,senate,D,MA,
,,M001198,Yea,2025-09-09,507,senate,R,KS,
,,M000355,Yea,2025-09-09,507,senate,R,KY,
,,M001243,Yea,2025-09-09,507,senate,R,PA,
,,M001176,Nay,2025-09-09,507,senate,D,OR,
,,M001244,Yea,2025-09-09,507,senate,R,FL,
,,M000934,Yea,2025-09-09,507,senate,R,KS,
,,M001242,Yea,2025-09-09,507,senate,R,OH,
,,M001190,Yea,2025-09-09,507,senate,R,OK,
,,M001153,Nay,2025-09-09,507,senate,R,AK,
,,M001169,Nay,2025-09-09,507,senate,D,CT,
,,M001111,Nay,2025-09-09,507,senate,D,WA,
,,O000174,Nay,2025-09-09,507,senate,D,GA,
,,P000145,Nay,2025-09-09,507,senate,D,CA,
,,P000603,Yea,2025-09-09,507,senate,R,KY,
,,P000595,Nay,2025-09-09,507,senate,D,MI,
,,R000122,Nay,2025-09-09,507,senate,D,RI,
,,R000618,Yea,2025-09-09,507,senate,R,NE,
,,R000584,Yea,2025-09-09,507,senate,R,ID,
,,R000608,Nay,2025-09-09,507,senate,D,NV,
,,R000605,Yea,2025-09-09,507,senate,R,SD,
,,S000033,Nay,2025-09-09,507,senate,I,VT,
,,S001194,Nay,2025-09-09,507,senate,D,HI,
,,S001150,Nay,2025-09-09,507,senate,D,CA,
,,S001227,Yea,2025-09-09,507,senate,R,MO,
,,S000148,Nay,2025-09-09,507,senate,D,NY,
,,S001217,Yea,2025-09-09,507,senate,R,FL,
,,S001184,Yea,2025-09-09,507,senate,R,SC,
,,S001181,Nay,2025-09-09,507,senate,D,NH,
,,S001232,Yea,2025-09-09,507,senate,R,MT,
,,S001208,Nay,2025-09-09,507,senate,D,MI,
,,S001203,Nay,2025-09-09,507,senate,D,MN,
,,S001198,Yea,2025-09-09,507,senate,R,AK,
,,T000250,Yea,2025-09-09,507,senate,R,SD,
,,T000476,Yea,2025-09-09,507,senate,R,NC,
,,T000278,Yea,2025-09-09,507,senate,R,AL,
,,V000128,Not Voting,2025-09-09,507,senate,D,MD,
,,W000805,Nay,2025-09-09,507,senate,D,VA,
,,W000790,Nay,2025-09-09,507,senate,D,GA,
,,W000817,Nay,2025-09-09,507,senate,D,MA,
,,W000800,Nay,2025-09-09,507,senate,D,VT,
,,W000802,Nay,2025-09-09,507,senate,D,RI,
,,W000437,Yea,2025-09-09,507,senate,R,MS,
,,W000779,Not Voting,2025-09-09,507,senate,D,OR,
,,Y000064,Yea,2025-09-09,507,senate,R,IN,
,,A000382,Yea,2025-08-02,499,senate,D,MD,
,,B001230,Yea,2025-08-02,499,senate,D,WI,
,,B001299,Yea,2025-08-02,499,senate,R,IN,
,,B001261,Yea,2025-08-02,499,senate,R,WY,
,,B001267,Not Voting,2025-08-02,499,senate,D,CO,
,,B001243,Yea,2025-08-02,499,senate,R,TN,
,,B001277,Nay,2025-08-02,499,senate,D,CT,
,,B001303,Nay,2025-08-02,499,senate,D,DE,
,,B001288,Nay,2025-08-02,499,senate,D,NJ,
,,B001236,Yea,2025-08-02,499,senate,R,AR,
,,B001319,Yea,2025-08-02,499,senate,R,AL,
,,B001305,Yea,2025-08-02,499,senate,R,NC,
,,C000127,Yea,2025-08-02,499,senate,D,WA,
,,C001047,Yea,2025-08-02,499,senate,R,WV,
,,C001075,Yea,2025-08-02,499,senate,R,LA,
,,C001035,Yea,2025-08-02,499,senate,R,ME,
,,C001088,Yea,2025-08-02,499,senate,D,DE,
,,C001056,Yea,2025-08-02,499,senate,R,TX,
,,C001113,Yea,2025-08-02,499,senate,D,NV,
,,B001230,Nay,2025-09-09,506,senate,D,WI,
,,B001299,Yea,2025-09-09,506,senate,R,IN,
,,B001261,Yea,2025-09-09,506,senate,R,WY,
,,B001267,Nay,2025-09-09,506,senate,D,CO,
,,B001243,Yea,2025-09-09,506,senate,R,TN,
,,B001277,Nay,2025-09-09,506,senate,D,CT,
,,B001303,Nay,2025-09-09,506,senate,D,DE,
,,B001288,Nay,2025-09-09,506,senate,D,NJ,
,,B001236,Yea,2025-09-09,506,senate,R,AR,
,,B001319,Yea,2025-09-09,506,senate,R,AL,
,,B001305,Nay,2025-09-09,506,senate,R,NC,
,,C000127,Nay,2025-09-09,506,senate,D,WA,
,,C001047,Yea,2025-09-09,506,senate,R,WV,
,,C001075,Yea,2025-09-09,506,senate,R,LA,
,,C001035,Yea,2025-09-09,506,senate,R,ME,
,,C001088,Nay,2025-09-09,506,senate,D,DE,
,,C001056,Yea,2025-09-09,506,senate,R,TX,
,,C001113,Nay,2025-09-09,506,senate,D,NV,
,,C001095,Yea,2025-09-09,506,senate,R,AR,
,,C001096,Yea,2025-09-09,506,senate,R,ND,
,,C000880,Yea,2025-09-09,506,senate,R,ID,
,,C001098,Yea,2025-09-09,506,senate,R,TX,
,,C001114,Yea,2025-09-09,506,senate,R,UT,
,,D000618,Yea,2025-09-09,506,senate,R,MT,
,,D000622,Not Voting,2025-09-09,506,senate,D,IL,
,,D000563,Nay,2025-09-09,506,senate,D,IL,
,,E000295,Yea,2025-09-09,506,senate,R,IA,
,,F000479,Nay,2025-09-09,506,senate,D,PA,
,,F000463,Yea,2025-09-09,506,senate,R,NE,
,,G000574,Nay,2025-09-09,506,senate,D,AZ,
,,G000555,Nay,2025-09-09,506,senate,D,NY,
,,G000359,Yea,2025-09-09,506,senate,R,SC,
,,G000386,Yea,2025-09-09,506,senate,R,IA,
,,H000601,Yea,2025-09-09,506,senate,R,TN,
,,H001076,Nay,2025-09-09,506,senate,D,NH,
,,H001089,Yea,2025-09-09,506,senate,R,MO,
,,H001046,Nay,2025-09-09,506,senate,D,NM,
,,H000273,Nay,2025-09-09,506,senate,D,CO,
,,H001042,Nay,2025-09-09,506,senate,D,HI,
,,H001061,Yea,2025-09-09,506,senate,R,ND,
,,H001104,Yea,2025-09-09,506,senate,R,OH,
,,H001079,Yea,2025-09-09,506,senate,R,MS,
,,J000293,Yea,2025-09-09,506,senate,R,WI,
,,J000312,Yea,2025-09-09,506,senate,R,WV,
,,K000384,Nay,2025-09-09,506,senate,D,VA,
,,K000377,Nay,2025-09-09,506,senate,D,AZ,
,,K000393,Yea,2025-09-09,506,senate,R,LA,
,,K000394,Nay,2025-09-09,506,senate,D,NJ,
,,K000383,Nay,2025-09-09,506,senate,I,ME,
,,K000367,Nay,2025-09-09,506,senate,D,MN,
,,L000575,Yea,2025-09-09,506,senate,R,OK,
,,L000577,Yea,2025-09-09,506,senate,R,UT,
,,L000570,Nay,2025-09-09,506,senate,D,NM,
,,L000571,Yea,2025-09-09,506,senate,R,WY,
,,M000133,Nay,2025-09-09,506,senate,D,MA,
,,M001198,Yea,2025-09-09,506,senate,R,KS,
,,M000355,Yea,2025-09-09,506,senate,R,KY,
,,M001243,Yea,2025-09-09,506,senate,R,PA,
,,M001176,Nay,2025-09-09,506,senate,D,OR,
,,M001244,Yea,2025-09-09,506,senate,R,FL,
,,M000934,Yea,2025-09-09,506,senate,R,KS,
,,M001242,Yea,2025-09-09,506,senate,R,OH,
,,M001190,Yea,2025-09-09,506,senate,R,OK,
,,M001153,Nay,2025-09-09,506,senate,R,AK,
,,M001169,Nay,2025-09-09,506,senate,D,CT,
,,M001111,Nay,2025-09-09,506,senate,D,WA,
,,O000174,Nay,2025-09-09,506,senate,D,GA,
,,P000145,Nay,2025-09-09,506,senate,D,CA,
,,P000603,Yea,2025-09-09,506,senate,R,KY,
,,P000595,Nay,2025-09-09,506,senate,D,MI,
,,R000122,Nay,2025-09-09,506,senate,D,RI,
,,R000618,Yea,2025-09-09,506,senate,R,NE,
,,R000584,Yea,2025-09-09,506,senate,R,ID,
,,R000608,Nay,2025-09-09,506,senate,D,NV,
,,R000605,Yea,2025-09-09,506,senate,R,SD,
,,S000033,Nay,2025-09-09,506,senate,I,VT,
,,S001194,Nay,2025-09-09,506,senate,D,HI,
,,S001150,Nay,2025-09-09,506,senate,D,CA,
,,S001227,Yea,2025-09-09,506,senate,R,MO,
,,S000148,Nay,2025-09-09,506,senate,D,NY,
,,S001217,Yea,2025-09-09,506,senate,R,FL,
,,S001184,Yea,2025-09-09,506,senate,R,SC,
,,S001181,Nay,2025-09-09,506,senate,D,NH,
,,S001232,Yea,2025-09-09,506,senate,R,MT,
,,S001208,Nay,2025-09-09,506,senate,D,MI,
,,S001203,Nay,2025-09-09,506,senate,D,MN,
,,S001198,Yea,2025-09-09,506,senate,R,AK,
,,T000250,Yea,2025-09-09,506,senate,R,SD,
,,T000476,Yea,2025-09-09,506,senate,R,NC,
,,T000278,Yea,2025-09-09,506,senate,R,AL,
,,V000128,Not Voting,2025-09-09,506,senate,D,MD,
,,W000805,Nay,2025-09-09,506,senate,D,VA,
,,W000790,Nay,2025-09-09,506,senate,D,GA,
,,W000817,Nay,2025-09-09,506,senate,D,MA,
,,W000800,Nay,2025-09-09,506,senate,D,VT,
,,W000802,Nay,2025-09-09,506,senate,D,RI,
,,W000437,Yea,2025-09-09,506,senate,R,MS,
,,W000779,Not Voting,2025-09-09,506,senate,D,OR,
,,Y000064,Yea,2025-09-09,506,senate,R,IN,
,,A000382,Nay,2025-09-09,505,senate,D,MD,
,,B001230,Nay,2025-09-09,505,senate,D,WI,
,,B001299,Yea,2025-09-09,505,senate,R,IN,
,,B001261,Yea,2025-09-09,505,senate,R,WY,
,,B001267,Nay,2025-09-09,505,senate,D,CO,
,,B001243,Yea,2025-09-09,505,senate,R,TN,
,,B001277,Nay,2025-09-09,505,senate,D,CT,
,,B001303,Nay,2025-09-09,505,senate,D,DE,
,,B001288,Nay,2025-09-09,505,senate,D,NJ,
,,B001236,Yea,2025-09-09,505,senate,R,AR,
,,B001319,Yea,2025-09-09,505,senate,R,AL,
,,B001305,Yea,2025-09-09,505,senate,R,NC,
,,C000127,Nay,2025-09-09,505,senate,D,WA,
,,C001047,Yea,2025-09-09,505,senate,R,WV,
,,C001075,Yea,2025-09-09,505,senate,R,LA,
,,C001035,Yea,2025-09-09,505,senate,R,ME,
,,C001088,Nay,2025-09-09,505,senate,D,DE,
,,C001056,Yea,2025-09-09,505,senate,R,TX,
,,C001113,Nay,2025-09-09,505,senate,D,NV,
,,C001095,Yea,2025-09-09,505,senate,R,AR,
,,C001096,Yea,2025-09-09,505,senate,R,ND,
,,C000880,Yea,2025-09-09,505,senate,R,ID,
,,C001098,Yea,2025-09-09,505,senate,R,TX,
,,C001114,Yea,2025-09-09,505,senate,R,UT,
,,D000618,Yea,2025-09-09,505,senate,R,MT,
,,D000622,Nay,2025-09-09,505,senate,D,IL,
,,D000563,Nay,2025-09-09,505,senate,D,IL,
,,E000295,Not Voting,2025-09-09,505,senate,R,IA,
,,F000479,Nay,2025-09-09,505,senate,D,PA,
,,F000463,Yea,2025-09-09,505,senate,R,NE,
,,G000574,Nay,2025-09-09,505,senate,D,AZ,
,,G000555,Nay,2025-09-09,505,senate,D,NY,
,,G000359,Yea,2025-09-09,505,senate,R,SC,
,,G000386,Yea,2025-09-09,505,senate,R,IA,
,,H000601,Yea,2025-09-09,505,senate,R,TN,
,,H001076,Nay,2025-09-09,505,senate,D,NH,
,,H001089,Yea,2025-09-09,505,senate,R,MO,
,,H001046,Nay,2025-09-09,505,senate,D,NM,
,,H000273,Nay,2025-09-09,505,senate,D,CO,
,,H001042,Nay,2025-09-09,505,senate,D,HI,
,,H001061,Yea,2025-09-09,505,senate,R,ND,
,,H001104,Yea,2025-09-09,505,senate,R,OH,
,,H001079,Yea,2025-09-09,505,senate,R,MS,
,,J000293,Yea,2025-09-09,505,senate,R,WI,
,,J000312,Yea,2025-09-09,505,senate,R,WV,
,,K000384,Nay,2025-09-09,505,senate,D,VA,
,,K000377,Nay,2025-09-09,505,senate,D,AZ,
,,K000393,Yea,2025-09-09,505,senate,R,LA,
,,K000394,Nay,2025-09-09,505,senate,D,NJ,
,,K000383,Nay,2025-09-09,505,senate,I,ME,
,,K000367,Nay,2025-09-04,502,senate,D,MN,
,,L000575,Yea,2025-09-04,502,senate,R,OK,
,,L000577,Yea,2025-09-04,502,senate,R,UT,
,,L000570,Nay,2025-09-04,502,senate,D,NM,
,,L000571,Yea,2025-09-04,502,senate,R,WY,
,,M000133,Nay,2025-09-04,502,senate,D,MA,
,,M001198,Yea,2025-09-04,502,senate,R,KS,
,,M000355,Yea,2025-09-04,502,senate,R,KY,
,,M001243,Yea,2025-09-04,502,senate,R,PA,
,,M001176,Nay,2025-09-04,502,senate,D,OR,
,,M001244,Yea,2025-09-04,502,senate,R,FL,
,,M000934,Yea,2025-09-04,502,senate,R,KS,
,,M001242,Yea,2025-09-04,502,senate,R,OH,
,,M001190,Yea,2025-09-04,502,senate,R,OK,
,,M001153,Yea,2025-09-04,502,senate,R,AK,
,,M001169,Nay,2025-09-04,502,senate,D,CT,
,,M001111,Nay,2025-09-04,502,senate,D,WA,
,,O000174,Nay,2025-09-04,502,senate,D,GA,
,,P000145,Nay,2025-09-04,502,senate,D,CA,
,,P000603,Yea,2025-09-04,502,senate,R,KY,
,,P000595,Nay,2025-09-04,502,senate,D,MI,
,,R000122,Nay,2025-09-04,502,senate,D,RI,
,,R000618,Yea,2025-09-04,502,senate,R,NE,
,,R000584,Yea,2025-09-04,502,senate,R,ID,
,,R000608,Nay,2025-09-04,502,senate,D,NV,
,,V000128,Not Voting,2025-09-09,505,senate,D,MD,
,,W000805,Nay,2025-09-09,505,senate,D,VA,
,,W000790,Nay,2025-09-09,505,senate,D,GA,
,,W000817,Nay,2025-09-09,505,senate,D,MA,
,,W000800,Nay,2025-09-09,505,senate,D,VT,
,,W000802,Nay,2025-09-09,505,senate,D,RI,
,,W000437,Yea,2025-09-09,505,senate,R,MS,
,,W000779,Not Voting,2025-09-09,505,senate,D,OR,
,,Y000064,Yea,2025-09-09,505,senate,R,IN,
,,A000382,Nay,2025-09-08,504,senate,D,MD,
,,B001230,Nay,2025-09-08,504,senate,D,WI,
,,B001299,Yea,2025-09-08,504,senate,R,IN,
,,B001261,Yea,2025-09-08,504,senate,R,WY,
,,B001267,Nay,2025-09-08,504,senate,D,CO,
,,B001243,Yea,2025-09-08,504,senate,R,TN,
,,B001277,Nay,2025-09-08,504,senate,D,CT,
,,B001303,Not Voting,2025-09-08,504,senate,D,DE,
,,B001288,Nay,2025-09-08,504,senate,D,NJ,
,,B001236,Yea,2025-09-08,504,senate,R,AR,
,,B001319,Yea,2025-09-08,504,senate,R,AL,
,,B001305,Yea,2025-09-08,504,senate,R,NC,
,,C000127,Nay,2025-09-08,504,senate,D,WA,
,,C001047,Yea,2025-09-08,504,senate,R,WV,
,,C001075,Yea,2025-09-08,504,senate,R,LA,
,,C001035,Yea,2025-09-08,504,senate,R,ME,
,,C001088,Nay,2025-09-08,504,senate,D,DE,
,,C001056,Yea,2025-09-08,504,senate,R,TX,
,,C001113,Nay,2025-09-08,504,senate,D,NV,
,,C001095,Yea,2025-09-08,504,senate,R,AR,
,,C001096,Yea,2025-09-08,504,senate,R,ND,
,,C000880,Yea,2025-09-08,504,senate,R,ID,
,,C001098,Yea,2025-09-08,504,senate,R,TX,
,,C001114,Yea,2025-09-08,504,senate,R,UT,
,,D000618,Yea,2025-09-08,504,senate,R,MT,
,,D000622,Nay,2025-09-08,504,senate,D,IL,
,,D000563,Nay,2025-09-08,504,senate,D,IL,
,,E000295,Yea,2025-09-08,504,senate,R,IA,
,,F000479,Nay,2025-09-08,504,senate,D,PA,
,,F000463,Yea,2025-09-08,504,senate,R,NE,
,,G000574,Nay,2025-09-08,504,senate,D,AZ,
,,G000555,Nay,2025-09-08,504,senate,D,NY,
,,G000359,Yea,2025-09-08,504,senate,R,SC,
,,G000386,Yea,2025-09-08,504,senate,R,IA,
,,H000601,Yea,2025-09-08,504,senate,R,TN,
,,H001076,Nay,2025-09-08,504,senate,D,NH,
,,H001089,Yea,2025-09-08,504,senate,R,MO,
,,H001046,Nay,2025-09-08,504,senate,D,NM,
,,H000273,Nay,2025-09-08,504,senate,D,CO,
,,H001042,Nay,2025-09-08,504,senate,D,HI,
,,H001061,Yea,2025-09-08,504,senate,R,ND,
,,H001104,Yea,2025-09-08,504,senate,R,OH,
,,H001079,Yea,2025-09-08,504,senate,R,MS,
,,J000293,Yea,2025-09-08,504,senate,R,WI,
,,J000312,Yea,2025-09-08,504,senate,R,WV,
,,K000384,Nay,2025-09-08,504,senate,D,VA,
,,K000377,Nay,2025-09-08,504,senate,D,AZ,
,,K000393,Yea,2025-09-08,504,senate,R,LA,
,,K000394,Nay,2025-09-08,504,senate,D,NJ,
,,K000383,Nay,2025-09-08,504,senate,I,ME,
s2296-119,S. 2296,K000367,Yea,2025-09-02,500,senate,D,MN,
s2296-119,S. 2296,L000575,Yea,2025-09-02,500,senate,R,OK,
s2296-119,S. 2296,L000577,Yea,2025-09-02,500,senate,R,UT,
s2296-119,S. 2296,L000570,Yea,2025-09-02,500,senate,D,NM,
s2296-119,S. 2296,L000571,Yea,2025-09-02,500,senate,R,WY,
s2296-119,S. 2296,M000133,Nay,2025-09-02,500,senate,D,MA,
s2296-119,S. 2296,M001198,Yea,2025-09-02,500,senate,R,KS,
s2296-119,S. 2296,M000355,Yea,2025-09-02,500,senate,R,KY,
s2296-119,S. 2296,M001243,Yea,2025-09-02,500,senate,R,PA,
s2296-119,S. 2296,M001176,Nay,2025-09-02,500,senate,D,OR,
s2296-119,S. 2296,M001244,Yea,2025-09-02,500,senate,R,FL,
s2296-119,S. 2296,M000934,Yea,2025-09-02,500,senate,R,KS,
s2296-119,S. 2296,M001242,Yea,2025-09-02,500,senate,R,OH,
s2296-119,S. 2296,M001190,Yea,2025-09-02,500,senate,R,OK,
s2296-119,S. 2296,M001153,Yea,2025-09-02,500,senate,R,AK,
s2296-119,S. 2296,M001169,Yea,2025-09-02,500,senate,D,CT,
s2296-119,S. 2296,M001111,Yea,2025-09-02,500,senate,D,WA,
s2296-119,S. 2296,O000174,Yea,2025-09-02,500,senate,D,GA,
s2296-119,S. 2296,P000145,Nay,2025-09-02,500,senate,D,CA,
s2296-119,S. 2296,P000603,Nay,2025-09-02,500,senate,R,KY,
s2296-119,S. 2296,P000595,Yea,2025-09-02,500,senate,D,MI,
s2296-119,S. 2296,R000122,Yea,2025-09-02,500,senate,D,RI,
,,L000575,Yea,2025-09-08,504,senate,R,OK,
,,L000577,Yea,2025-09-08,504,senate,R,UT,
,,L000570,Nay,2025-09-08,504,senate,D,NM,
,,L000571,Yea,2025-09-08,504,senate,R,WY,
,,M000133,Nay,2025-09-08,504,senate,D,MA,
,,M001198,Yea,2025-09-08,504,senate,R,KS,
,,M000355,Yea,2025-09-08,504,senate,R,KY,
,,M001243,Not Voting,2025-09-08,504,senate,R,PA,
,,M001176,Nay,2025-09-08,504,senate,D,OR,
,,M001244,Yea,2025-09-08,504,senate,R,FL,
,,M000934,Yea,2025-09-08,504,senate,R,KS,
,,M001242,Yea,2025-09-08,504,senate,R,OH,
,,M001190,Yea,2025-09-08,504,senate,R,OK,
,,M001153,Not Voting,2025-09-08,504,senate,R,AK,
,,M001169,Nay,2025-09-08,504,senate,D,CT,
,,M001111,Nay,2025-09-08,504,senate,D,WA,
,,O000174,Not Voting,2025-09-08,504,senate,D,GA,
,,P000145,Nay,2025-09-08,504,senate,D,CA,
,,P000603,Yea,2025-09-08,504,senate,R,KY,
,,P000595,Nay,2025-09-08,504,senate,D,MI,
,,R000122,Nay,2025-09-08,504,senate,D,RI,
,,R000618,Yea,2025-09-08,504,senate,R,NE,
,,R000584,Not Voting,2025-09-08,504,senate,R,ID,
,,R000608,Nay,2025-09-08,504,senate,D,NV,
,,R000605,Yea,2025-09-08,504,senate,R,SD,
,,S000033,Nay,2025-09-08,504,senate,I,VT,
,,S001194,Nay,2025-09-08,504,senate,D,HI,
,,S001150,Nay,2025-09-08,504,senate,D,CA,
,,S001227,Yea,2025-09-08,504,senate,R,MO,
,,S000148,Nay,2025-09-08,504,senate,D,NY,
,,S001217,Yea,2025-09-08,504,senate,R,FL,
,,S001184,Yea,2025-09-08,504,senate,R,SC,
,,S001181,Nay,2025-09-08,504,senate,D,NH,
,,S001232,Yea,2025-09-08,504,senate,R,MT,
,,S001208,Nay,2025-09-08,504,senate,D,MI,
,,S001203,Nay,2025-09-08,504,senate,D,MN,
,,S001198,Yea,2025-09-08,504,senate,R,AK,
,,T000250,Yea,2025-09-08,504,senate,R,SD,
,,T000476,Yea,2025-09-08,504,senate,R,NC,
,,T000278,Yea,2025-09-08,504,senate,R,AL,
,,V000128,Not Voting,2025-09-08,504,senate,D,MD,
,,W000805,Nay,2025-09-08,504,senate,D,VA,
,,W000790,Nay,2025-09-08,504,senate,D,GA,
,,W000817,Nay,2025-09-08,504,senate,D,MA,
,,W000800,Nay,2025-09-08,504,senate,D,VT,
,,W000802,Nay,2025-09-08,504,senate,D,RI,
,,W000437,Yea,2025-09-08,504,senate,R,MS,
,,W000779,Not Voting,2025-09-08,504,senate,D,OR,
,,Y000064,Yea,2025-09-08,504,senate,R,IN,
s2296-119,S. 2296,A000382,Yea,2025-09-04,503,senate,D,MD,
s2296-119,S. 2296,B001230,Nay,2025-09-04,503,senate,D,WI,
s2296-119,S. 2296,B001299,Yea,2025-09-04,503,senate,R,IN,
s2296-119,S. 2296,B001261,Yea,2025-09-04,503,senate,R,WY,
s2296-119,S. 2296,B001267,Yea,2025-09-04,503,senate,D,CO,
s2296-119,S. 2296,B001243,Not Voting,2025-09-04,503,senate,R,TN,
s2296-119,S. 2296,B001277,Yea,2025-09-04,503,senate,D,CT,
s2296-119,S. 2296,B001303,Yea,2025-09-04,503,senate,D,DE,
s2296-119,S. 2296,B001288,Nay,2025-09-04,503,senate,D,NJ,
s2296-119,S. 2296,B001236,Yea,2025-09-04,503,senate,R,AR,
s2296-119,S. 2296,B001319,Yea,2025-09-04,503,senate,R,AL,
s2296-119,S. 2296,B001305,Yea,2025-09-04,503,senate,R,NC,
s2296-119,S. 2296,C000127,Yea,2025-09-04,503,senate,D,WA,
s2296-119,S. 2296,C001047,Not Voting,2025-09-04,503,senate,R,WV,
s2296-119,S. 2296,C001075,Yea,2025-09-04,503,senate,R,LA,
s2296-119,S. 2296,C001035,Yea,2025-09-04,503,senate,R,ME,
s2296-119,S. 2296,C001088,Yea,2025-09-04,503,senate,D,DE,
s2296-119,S. 2296,C001056,Yea,2025-09-04,503,senate,R,TX,
s2296-119,S. 2296,C001113,Yea,2025-09-04,503,senate,D,NV,
s2296-119,S. 2296,C001095,Yea,2025-09-04,503,senate,R,AR,
s2296-119,S. 2296,C001096,Yea,2025-09-04,503,senate,R,ND,
s2296-119,S. 2296,C000880,Yea,2025-09-04,503,senate,R,ID,
s2296-119,S. 2296,C001098,Yea,2025-09-04,503,senate,R,TX,
s2296-119,S. 2296,C001114,Yea,2025-09-04,503,senate,R,UT,
s2296-119,S. 2296,D000618,Yea,2025-09-04,503,senate,R,MT,
s2296-119,S. 2296,D000622,Yea,2025-09-04,503,senate,D,IL,
s2296-119,S. 2296,D000563,Yea,2025-09-04,503,senate,D,IL,
s2296-119,S. 2296,E000295,Yea,2025-09-04,503,senate,R,IA,
s2296-119,S. 2296,F000479,Yea,2025-09-04,503,senate,D,PA,
s2296-119,S. 2296,F000463,Yea,2025-09-04,503,senate,R,NE,
s2296-119,S. 2296,G000574,Yea,2025-09-04,503,senate,D,AZ,
s2296-119,S. 2296,G000555,Yea,2025-09-04,503,senate,D,NY,
s2296-119,S. 2296,G000359,Yea,2025-09-04,503,senate,R,SC,
s2296-119,S. 2296,G000386,Yea,2025-09-04,503,senate,R,IA,
s2296-119,S. 2296,H000601,Not Voting,2025-09-04,503,senate,R,TN,
s2296-119,S. 2296,H001076,Yea,2025-09-04,503,senate,D,NH,
s2296-119,S. 2296,H001089,Yea,2025-09-04,503,senate,R,MO,
s2296-119,S. 2296,H001046,Yea,2025-09-04,503,senate,D,NM,
s2296-119,S. 2296,H000273,Yea,2025-09-04,503,senate,D,CO,
s2296-119,S. 2296,H001042,Yea,2025-09-04,503,senate,D,HI,
s2296-119,S. 2296,H001061,Yea,2025-09-04,503,senate,R,ND,
s2296-119,S. 2296,H001104,Yea,2025-09-04,503,senate,R,OH,
s2296-119,S. 2296,H001079,Yea,2025-09-04,503,senate,R,MS,
s2296-119,S. 2296,J000293,Yea,2025-09-04,503,senate,R,WI,
s2296-119,S. 2296,J000312,Yea,2025-09-04,503,senate,R,WV,
s2296-119,S. 2296,K000384,Yea,2025-09-04,503,senate,D,VA,
s2296-119,S. 2296,K000377,Yea,2025-09-04,503,senate,D,AZ,
s2296-119,S. 2296,K000393,Yea,2025-09-04,503,senate,R,LA,
s2296-119,S. 2296,K000394,Yea,2025-09-04,503,senate,D,NJ,
s2296-119,S. 2296,K000383,Yea,2025-09-04,503,senate,I,ME,
,,K000367,Yea,2025-08-02,499,senate,D,MN,
,,L000575,Yea,2025-08-02,499,senate,R,OK,
,,L000577,Yea,2025-08-02,499,senate,R,UT,
,,L000570,Nay,2025-08-02,499,senate,D,NM,
,,L000571,Yea,2025-08-02,499,senate,R,WY,
,,M000133,Nay,2025-08-02,499,senate,D,MA,
,,M001198,Yea,2025-08-02,499,senate,R,KS,
,,M000355,Not Voting,2025-08-02,499,senate,R,KY,
,,M001243,Yea,2025-08-02,499,senate,R,PA,
,,M001176,Nay,2025-08-02,499,senate,D,OR,
,,M001244,Yea,2025-08-02,499,senate,R,FL,
,,M000934,Yea,2025-08-02,499,senate,R,KS,
,,M001242,Yea,2025-08-02,499,senate,R,OH,
,,M001190,Yea,2025-08-02,499,senate,R,OK,
,,M001153,Yea,2025-08-02,499,senate,R,AK,
,,M001169,Nay,2025-08-02,499,senate,D,CT,
,,M001111,Nay,2025-08-02,499,senate,D,WA,
,,O000174,Nay,2025-08-02,499,senate,D,GA,
,,P000145,Nay,2025-08-02,499,senate,D,CA,
,,P000603,Yea,2025-08-02,499,senate,R,KY,
,,P000595,Yea,2025-08-02,499,senate,D,MI,
,,R000122,Yea,2025-08-02,499,senate,D,RI,
,,R000618,Yea,2025-08-02,499,senate,R,NE,
s2296-119,S. 2296,K000367,Yea,2025-09-04,503,senate,D,MN,
s2296-119,S. 2296,L000575,Yea,2025-09-04,503,senate,R,OK,
s2296-119,S. 2296,L000577,Yea,2025-09-04,503,senate,R,UT,
s2296-119,S. 2296,L000570,Yea,2025-09-04,503,senate,D,NM,
s2296-119,S. 2296,L000571,Yea,2025-09-04,503,senate,R,WY,
s2296-119,S. 2296,M000133,Nay,2025-09-04,503,senate,D,MA,
s2296-119,S. 2296,M001198,Yea,2025-09-04,503,senate,R,KS,
s2296-119,S. 2296,M000355,Yea,2025-09-04,503,senate,R,KY,
s2296-119,S. 2296,M001243,Yea,2025-09-04,503,senate,R,PA,
