bioguide_id,official_name,party,state,industry_code,industry_name,total_amount,contribution_count,pct_of_total
N000193,Zachary Nunn,Republican,IA,F03,Securities & Investment,104500,14,0.89
G000597,Andrew R. Garbarino,Republican,NY,F09,Mortgage Bankers & Brokers,131500,12,3.41
G000597,Andrew R. Garbarino,Republican,NY,H03,Health Services/HMOs,13500,2,0.35
G000597,Andrew R. Garbarino,Republican,NY,F03,Securities & Investment,96000,13,2.49
G000597,Andrew R. Garbarino,Republican,NY,F10,Real Estate,129102,5,3.35
G000597,Andrew R. Garbarino,Republican,NY,E19,Alternative Energy,23500,5,0.61
G000597,Andrew R. Garbarino,Republican,NY,B12,Computer/Internet,16500,3,0.43
G000597,Andrew R. Garbarino,Republican,NY,E01,Oil & Gas,9500,3,0.25
G000597,Andrew R. Garbarino,Republican,NY,H04,Pharmaceuticals/Health Products,24000,6,0.62
G000597,Andrew R. Garbarino,Republican,NY,N01,Food & Beverage,12500,4,0.32
G000597,Andrew R. Garbarino,Republican,NY,N09,Lodging/Tourism,10000,1,0.26
G000597,Andrew R. Garbarino,Republican,NY,D01,Defense Aerospace,53000,9,1.37
G000597,Andrew R. Garbarino,Republican,NY,N00,Misc Business,1000,1,0.03
G000597,Andrew R. Garbarino,Republican,NY,C50,Building Materials & Equipment,11500,2,0.3
G000597,Andrew R. Garbarino,Republican,NY,B08,Telecom Services & Equipment,46500,7,1.2
G000597,Andrew R. Garbarino,Republican,NY,M02,Automotive,2500,1,0.06
G000597,Andrew R. Garbarino,Republican,NY,M01,Air Transport,24500,4,0.63
G000597,Andrew R. Garbarino,Republican,NY,H01,Health Professionals,12000,2,0.31
G000597,Andrew R. Garbarino,Republican,NY,E12,Electric Utilities,25000,4,0.65
G000597,Andrew R. Garbarino,Republican,NY,B09,Electronics Mfg & Services,5500,2,0.14
H001086,Diana Harshbarger,Republican,TN,B08,Telecom Services & Equipment,49500,7,3.96
H001086,Diana Harshbarger,Republican,TN,H04,Pharmaceuticals/Health Products,119500,20,9.55
H001086,Diana Harshbarger,Republican,TN,F09,Mortgage Bankers & Brokers,19500,4,1.56
H001086,Diana Harshbarger,Republican,TN,E01,Oil & Gas,5500,2,0.44
H001086,Diana Harshbarger,Republican,TN,H01,Health Professionals,20500,5,1.64
H001086,Diana Harshbarger,Republican,TN,A09,Forestry & Forest Products,5000,2,0.4
H001086,Diana Harshbarger,Republican,TN,D01,Defense Aerospace,10000,3,0.8
H001086,Diana Harshbarger,Republican,TN,N00,Misc Business,3500,1,0.28
H001086,Diana Harshbarger,Republican,TN,C50,Building Materials & Equipment,11500,1,0.92
H001086,Diana Harshbarger,Republican,TN,N01,Food & Beverage,8000,4,0.64
H001086,Diana Harshbarger,Republican,TN,M01,Air Transport,4000,2,0.32
H001086,Diana Harshbarger,Republican,TN,B12,Computer/Internet,10000,2,0.8
H001086,Diana Harshbarger,Republican,TN,F10,Real Estate,12000,1,0.96
H001086,Diana Harshbarger,Republican,TN,M02,Automotive,2000,1,0.16
H001086,Diana Harshbarger,Republican,TN,H03,Health Services/HMOs,2500,1,0.2
H001086,Diana Harshbarger,Republican,TN,E12,Electric Utilities,4500,1,0.36
H001086,Diana Harshbarger,Republican,TN,F03,Securities & Investment,2500,1,0.2
E000071,Jake Ellzey,Republican,TX,D01,Defense Aerospace,99500,10,3.12
E000071,Jake Ellzey,Republican,TX,H03,Health Services/HMOs,9000,2,0.28
E000071,Jake Ellzey,Republican,TX,F09,Mortgage Bankers & Brokers,17000,6,0.53
E000071,Jake Ellzey,Republican,TX,B12,Computer/Internet,12000,4,0.38
E000071,Jake Ellzey,Republican,TX,C50,Building Materials & Equipment,15000,4,0.47
E000071,Jake Ellzey,Republican,TX,E01,Oil & Gas,37500,7,1.18
E000071,Jake Ellzey,Republican,TX,H04,Pharmaceuticals/Health Products,605,1,0.02
E000071,Jake Ellzey,Republican,TX,N01,Food & Beverage,2000,2,0.06
E000071,Jake Ellzey,Republican,TX,N00,Misc Business,2000,1,0.06
E000071,Jake Ellzey,Republican,TX,B08,Telecom Services & Equipment,13500,3,0.42
E000071,Jake Ellzey,Republican,TX,M01,Air Transport,19500,2,0.61
M000317,Nicole Malliotakis,Republican,NY,F09,Mortgage Bankers & Brokers,63500,7,2.64
M000317,Nicole Malliotakis,Republican,NY,H03,Health Services/HMOs,11000,5,0.46
M000317,Nicole Malliotakis,Republican,NY,F10,Real Estate,29500,3,1.22
M000317,Nicole Malliotakis,Republican,NY,F03,Securities & Investment,19000,2,0.79
M000317,Nicole Malliotakis,Republican,NY,H04,Pharmaceuticals/Health Products,59000,12,2.45
M000317,Nicole Malliotakis,Republican,NY,H01,Health Professionals,22000,6,0.91
M000317,Nicole Malliotakis,Republican,NY,D01,Defense Aerospace,9000,4,0.37
M000317,Nicole Malliotakis,Republican,NY,N00,Misc Business,4000,1,0.17
M000317,Nicole Malliotakis,Republican,NY,C50,Building Materials & Equipment,10000,1,0.42
M000317,Nicole Malliotakis,Republican,NY,B08,Telecom Services & Equipment,19000,4,0.79
M000317,Nicole Malliotakis,Republican,NY,B12,Computer/Internet,11000,2,0.46
M000317,Nicole Malliotakis,Republican,NY,M01,Air Transport,27000,5,1.12
M000317,Nicole Malliotakis,Republican,NY,E01,Oil & Gas,5500,1,0.23
M000317,Nicole Malliotakis,Republican,NY,E12,Electric Utilities,12000,3,0.5
M000317,Nicole Malliotakis,Republican,NY,E19,Alternative Energy,3500,2,0.15
M000317,Nicole Malliotakis,Republican,NY,N01,Food & Beverage,20000,2,0.83
M000317,Nicole Malliotakis,Republican,NY,B09,Electronics Mfg & Services,5000,1,0.21
M000317,Nicole Malliotakis,Republican,NY,N09,Lodging/Tourism,1500,1,0.06
F000471,Scott Fitzgerald,Republican,WI,F09,Mortgage Bankers & Brokers,108800,13,9.28
F000471,Scott Fitzgerald,Republican,WI,F03,Securities & Investment,53500,9,4.56
F000471,Scott Fitzgerald,Republican,WI,N09,Lodging/Tourism,7500,1,0.64
F000471,Scott Fitzgerald,Republican,WI,H04,Pharmaceuticals/Health Products,2000,1,0.17
F000471,Scott Fitzgerald,Republican,WI,N00,Misc Business,2000,1,0.17
F000471,Scott Fitzgerald,Republican,WI,C50,Building Materials & Equipment,13500,1,1.15
F000471,Scott Fitzgerald,Republican,WI,B08,Telecom Services & Equipment,23500,3,2
F000471,Scott Fitzgerald,Republican,WI,B12,Computer/Internet,9500,3,0.81
F000471,Scott Fitzgerald,Republican,WI,M01,Air Transport,1000,1,0.09
F000471,Scott Fitzgerald,Republican,WI,D01,Defense Aerospace,3000,2,0.26
F000471,Scott Fitzgerald,Republican,WI,E01,Oil & Gas,12000,3,1.02
F000471,Scott Fitzgerald,Republican,WI,M02,Automotive,5000,1,0.43
F000471,Scott Fitzgerald,Republican,WI,F10,Real Estate,17000,4,1.45
F000471,Scott Fitzgerald,Republican,WI,H03,Health Services/HMOs,1000,1,0.09
F000471,Scott Fitzgerald,Republican,WI,D03,Misc Defense,500,1,0.04
F000471,Scott Fitzgerald,Republican,WI,N01,Food & Beverage,1000,1,0.09
F000471,Scott Fitzgerald,Republican,WI,H01,Health Professionals,100,1,0.01
K000400,Sydney Kamlager-Dove,Democratic,CA,F03,Securities & Investment,15000,3,2.15
K000400,Sydney Kamlager-Dove,Democratic,CA,H03,Health Services/HMOs,18000,2,2.58
K000400,Sydney Kamlager-Dove,Democratic,CA,H04,Pharmaceuticals/Health Products,4500,2,0.65
K000400,Sydney Kamlager-Dove,Democratic,CA,D01,Defense Aerospace,28500,4,4.09
K000400,Sydney Kamlager-Dove,Democratic,CA,B08,Telecom Services & Equipment,24500,3,3.51
K000400,Sydney Kamlager-Dove,Democratic,CA,B12,Computer/Internet,4000,2,0.57
K000400,Sydney Kamlager-Dove,Democratic,CA,F09,Mortgage Bankers & Brokers,4500,3,0.65
